Symbol,Name,IPOyear,Sector,industry,Summary Quote
STT,State Street Corporation,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/stt
STT^D,State Street Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/stt^d
STT^G,State Street Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/stt^g
SPLP,Steel Partners Holdings LP,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/splp
SPLP^A,Steel Partners Holdings LP,n/a,n/a,n/a,https://old.nasdaq.com/symbol/splp^a
SCS,Steelcase Inc.,1998,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/scs
SCA,Stellus Capital Investment Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/sca
SCM,Stellus Capital Investment Corporation,2012,n/a,n/a,https://old.nasdaq.com/symbol/scm
SCL,Stepan Company,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/scl
STE,STERIS plc,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ste
STL,Sterling Bancorp,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/stl
STL^A,Sterling Bancorp,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/stl^a
STC,Stewart Information Services Corporation,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/stc
SF,Stifel Financial Corporation,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/sf
SF^A,Stifel Financial Corporation,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/sf^a
SF^B,Stifel Financial Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/sf^b
SFB,Stifel Financial Corporation,2017,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/sfb
STM,STMicroelectronics N.V.,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/stm
EDF,Stone Harbor Emerging Markets Income Fund,2010,n/a,n/a,https://old.nasdaq.com/symbol/edf
EDI,Stone Harbor Emerging Markets Total Income Fund,2012,n/a,n/a,https://old.nasdaq.com/symbol/edi
STON,StoneMor Inc.,2004,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ston
SRI,"Stoneridge, Inc.",1997,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/sri
STOR,STORE Capital Corporation,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/stor
GJH,STRATS Trust,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjh
GJO,STRATS Trust,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjo
GJS,STRATS Trust,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjs
SYK,Stryker Corporation,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/syk
MSC,Studio City International Holdings Limited,2018,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/msc
RGR,"Sturm, Ruger & Company, Inc.",n/a,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/rgr
SPH,"Suburban Propane Partners, L.P.",1996,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/sph
SMFG,Sumitomo Mitsui Financial Group Inc,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/smfg
INN,"Summit Hotel Properties, Inc.",2011,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/inn
INN^D,"Summit Hotel Properties, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/inn^d
INN^E,"Summit Hotel Properties, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/inn^e
SUM,"Summit Materials, Inc.",2015,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/sum
SMLP,"Summit Midstream Partners, LP",2012,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/smlp
SUI,"Sun Communities, Inc.",1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sui
SLF,Sun Life Financial Inc.,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/slf
SXC,"SunCoke Energy, Inc.",2011,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/sxc
SU,Suncor Energy  Inc.,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/su
STG,Sunlands Technology Group,2018,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/stg
NOVA,Sunnova Energy International Inc.,2019,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/nova
SUN,Sunoco LP,2012,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/sun
SHO,"Sunstone Hotel Investors, Inc.",2004,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/sho
SHO^E,"Sunstone Hotel Investors, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/sho^e
SHO^F,"Sunstone Hotel Investors, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/sho^f
SPN,"Superior Energy Services, Inc.",n/a,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/spn
SUP,"Superior Industries International, Inc.",n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/sup
SUZ,Suzano S.A.,2018,Basic Industries,Paper,https://old.nasdaq.com/symbol/suz
SWZ,"Swiss Helvetia Fund, Inc. (The)",n/a,n/a,n/a,https://old.nasdaq.com/symbol/swz
SWCH,"Switch, Inc.",2017,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/swch
SBE,Switchback Energy Acquisition Corporation,2019,Finance,Business Services,https://old.nasdaq.com/symbol/sbe
SBE.U,Switchback Energy Acquisition Corporation,2019,n/a,n/a,https://old.nasdaq.com/symbol/sbe.u
SBE.WS,Switchback Energy Acquisition Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/sbe.ws
SYF,Synchrony Financial,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/syf
SYF^A,Synchrony Financial,n/a,n/a,n/a,https://old.nasdaq.com/symbol/syf^a
SNX,Synnex Corporation,2003,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/snv
SNV^D,Synovus Financial Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snv^d
SNV^E,Synovus Financial Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snv^e
GJP,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjt
SYY,Sysco Corporation,n/a,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/syy
SYX,Systemax Inc.,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/syx
TLRD,"Tailored Brands, Inc.",n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlrd
TWN,"Taiwan Fund, Inc. (The)",1986,n/a,n/a,https://old.nasdaq.com/symbol/twn
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,1997,Technology,Semiconductors,https://old.nasdaq.com/symbol/tsm
TAK,Takeda Pharmaceutical Company Limited,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tak
TAL,TAL Education Group,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tal
TGE,"Tallgrass Energy, LP",2015,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tge
TALO,"Talos Energy, Inc.",2018,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/talo
SKT,"Tanger Factory Outlet Centers, Inc.",1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/skt
TPR,"Tapestry, Inc.",n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/tpr
NGLS^A,Targa Resources Partners LP,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ngls^a
TRGP,"Targa Resources, Inc.",2010,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trgp
TGT,Target Corporation,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/tgt
TARO,Taro Pharmaceutical Industries Ltd.,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/taro
TTM,Tata Motors Ltd,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/ttm
TCO,"Taubman Centers, Inc.",1992,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tco
TCO^J,"Taubman Centers, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/tco^j
TCO^K,"Taubman Centers, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/tco^k
TMHC,Taylor Morrison Home Corporation,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tmhc
TRP,TC Energy Corporation,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trp
TCP,"TC PipeLines, LP",n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tcp
TSI,"TCW Strategic Income Fund, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/tsi
TEL,TE Connectivity Ltd.,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/tel
TISI,"Team, Inc.",n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tisi
FTI,TechnipFMC plc,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/fti
TECK,Teck Resources Ltd,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/teck
TK,Teekay Corporation,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,2005,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tgp
TGP^A,Teekay LNG Partners L.P.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tgp^a
TGP^B,Teekay LNG Partners L.P.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tgp^b
TNK,Teekay Tankers Ltd.,2007,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tnk
TGNA,TEGNA Inc.,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tgna
TRC,Tejon Ranch Co,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/trc
HQH,Tekla Healthcare Investors,1987,n/a,n/a,https://old.nasdaq.com/symbol/hqh
THQ,Tekla Healthcare Opportunies Fund,2014,n/a,n/a,https://old.nasdaq.com/symbol/thq
HQL,Tekla Life Sciences Investors,1992,n/a,n/a,https://old.nasdaq.com/symbol/hql
THW,Tekla World Healthcare Fund,2015,n/a,n/a,https://old.nasdaq.com/symbol/thw
TDOC,"Teladoc Health, Inc.",2015,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/tdoc
TEO,Telecom Argentina Stet - France Telecom S.A.,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/teo
TDY,Teledyne Technologies Incorporated,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tdy
TFX,Teleflex Incorporated,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tfx
VIV,Telefonica Brasil S.A.,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/viv
TEF,Telefonica SA,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tef
TDA,"Telephone and Data Systems, Inc.",n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tda
TDE,"Telephone and Data Systems, Inc.",n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tde
TDI,"Telephone and Data Systems, Inc.",n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdi
TDJ,"Telephone and Data Systems, Inc.",n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdj
TDS,"Telephone and Data Systems, Inc.",n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tds
TU,TELUS Corporation,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tu
TDF,"Templeton Dragon Fund, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdf
EMF,Templeton Emerging Markets Fund,1987,n/a,n/a,https://old.nasdaq.com/symbol/emf
TEI,"Templeton Emerging Markets Income Fund, Inc.",1993,n/a,n/a,https://old.nasdaq.com/symbol/tei
GIM,"Templeton Global Income Fund, Inc.",1988,n/a,n/a,https://old.nasdaq.com/symbol/gim
TPX,"Tempur Sealy International, Inc.",2003,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/tpx
TS,Tenaris S.A.,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/ts
TME,Tencent Music Entertainment Group,2018,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tme
THC,Tenet Healthcare Corporation,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/thc
TNC,Tennant Company,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tve
TDC,Teradata Corporation,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tdc
TEX,Terex Corporation,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/tex
TX,Ternium S.A.,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tx
TRNO,Terreno Realty Corporation,2010,Finance,Real Estate,https://old.nasdaq.com/symbol/trno
TTI,"Tetra Technologies, Inc.",n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,2007,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/tgh
TXT,Textron Inc.,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/txt
TFII,TFI International Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfii
AES,The AES Corporation,n/a,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/aes
BK,The Bank Of New York Mellon Corporation ,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bk
BK^C,The Bank Of New York Mellon Corporation ,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bk^c
BX,The Blackstone Group Inc.,2007,Finance,Investment Managers,https://old.nasdaq.com/symbol/bx
CEE,"The Central and Eastern Europe Fund, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/cee
SCHW,The Charles Schwab Corporation,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/schw
SCHW^C,The Charles Schwab Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^d
COO,"The Cooper Companies, Inc. ",n/a,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/coo
GDV,The Gabelli Dividend & Income Trust,2003,n/a,n/a,https://old.nasdaq.com/symbol/gdv
GDV^A,The Gabelli Dividend & Income Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^a
GDV^G,The Gabelli Dividend & Income Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^g
GDV^H,The Gabelli Dividend & Income Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^h
GRX,The Gabelli Healthcare & Wellness Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx
GRX^A.CL,The Gabelli Healthcare & Wellness Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx^a.cl
GRX^B,The Gabelli Healthcare & Wellness Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,2007,n/a,n/a,https://old.nasdaq.com/symbol/gdl
GDL^C,The GDL Fund,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdl^c
THG,"The Hanover Insurance Group, Inc.",n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thga
MSG,The Madison Square Garden Company,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/msg
RUBI,"The Rubicon Project, Inc.",2014,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/rubi
TRV,"The Travelers Companies, Inc.",n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/trv
VAM,The Vivaldi Opportunities Fund,2018,n/a,n/a,https://old.nasdaq.com/symbol/vam
TMO,Thermo Fisher Scientific Inc,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",2011,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,2013,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/tpre
TSLF,THL Credit Senior Loan Fund,2013,n/a,n/a,https://old.nasdaq.com/symbol/tslf
TCRW,"THL Credit, Inc.",2018,n/a,n/a,https://old.nasdaq.com/symbol/tcrw
TCRZ,"THL Credit, Inc.",2015,n/a,n/a,https://old.nasdaq.com/symbol/tcrz
TRI,Thomson Reuters Corp,n/a,Consumer Services,Publishing,https://old.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",n/a,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,2017,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tdw
TDW.WS.A,Tidewater Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.a
TDW.WS.B,Tidewater Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.b
TIF,Tiffany & Co.,1987,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tsu
TKR,Timken Company (The),n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tkr
TMST,TimkenSteel Corporation,2014,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tjx
TOL,"Toll Brothers, Inc.",n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,2015,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bld
TTC,Toro Company (The),n/a,Capital Goods,Tools/Hardware,https://old.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/td
SHLL,Tortoise Acquisition Corp.,2019,Finance,Business Services,https://old.nasdaq.com/symbol/shll
SHLL.U,Tortoise Acquisition Corp.,2019,n/a,n/a,https://old.nasdaq.com/symbol/shll.u
SHLL.WS,Tortoise Acquisition Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/shll.ws
NDP,"Tortoise Energy Independence Fund, Inc.",2012,n/a,n/a,https://old.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,2004,n/a,n/a,https://old.nasdaq.com/symbol/tyg
TEAF,Tortoise Essential Assets Income Term Fund,2019,n/a,n/a,https://old.nasdaq.com/symbol/teaf
NTG,"Tortoise Midstream Energy Fund, Inc.",2010,n/a,n/a,https://old.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",2011,n/a,n/a,https://old.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",2009,n/a,n/a,https://old.nasdaq.com/symbol/tpz
TOT,Total S.A.,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tot
TSQ,"Townsquare Media, Inc.",2014,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm
TRTX,"TPG RE Finance Trust, Inc.",2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trtx
TSLX,"TPG Specialty Lending, Inc.",2014,n/a,n/a,https://old.nasdaq.com/symbol/tslx
TT,Trane Technologies plc,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/tt
TAC,TransAlta Corporation,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac
TCI,"Transcontinental Realty Investors, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,2006,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg
RIG,Transocean Ltd.,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tgs
TRU,TransUnion,2015,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru
TREC,Trecora Resources,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/trec
TG,Tredegar Corporation,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths
TREX,"Trex Company, Inc.",n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,n/a,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph
TRNE,Trine Acquisition Corp.,2019,Finance,Business Services,https://old.nasdaq.com/symbol/trne
TRNE.U,Trine Acquisition Corp.,2019,n/a,n/a,https://old.nasdaq.com/symbol/trne.u
TRNE.WS,Trine Acquisition Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trne.ws
TNET,"TriNet Group, Inc.",2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,2014,n/a,n/a,https://old.nasdaq.com/symbol/tpvg
TPVY,TriplePoint Venture Growth BDC Corp.,2017,n/a,n/a,https://old.nasdaq.com/symbol/tpvy
GTS,Triple-S Management Corporation,2007,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/gts
TRTN,Triton International Limited,2016,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn
TRTN^A,Triton International Limited,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^a
TRTN^B,Triton International Limited,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^b
TRTN^C,Triton International Limited,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^c
TRTN^D,Triton International Limited,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^d
TGI,"Triumph Group, Inc.",1996,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tgi
TROX,Tronox Holdings plc,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/tbi
TFC,Truist Financial Corporation,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tfc
TFC^F,Truist Financial Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^f
TFC^G,Truist Financial Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^g
TFC^H,Truist Financial Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^h
TFC^I,Truist Financial Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^i
TNP,Tsakos Energy Navigation Ltd,2002,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tnp
TNP^C,Tsakos Energy Navigation Ltd,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^c
TNP^D,Tsakos Energy Navigation Ltd,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^d
TNP^E,Tsakos Energy Navigation Ltd,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^e
TNP^F,Tsakos Energy Navigation Ltd,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^f
TUFN,Tufin Software Technologies Ltd.,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/tufn
TUP,Tupperware Brands Corporation,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",2016,Consumer Non-Durables,Tobacco,https://old.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://old.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo
TRWH,"Twin River Worldwide Holdings, Inc.",2019,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/trwh
TWTR,"Twitter, Inc.",2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/two
TWO^A,Two Harbors Investments Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^a
TWO^B,Two Harbors Investments Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^b
TWO^C,Two Harbors Investments Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^c
TWO^D,Two Harbors Investments Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^d
TWO^E,Two Harbors Investments Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^e
